unit	class	families	line
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sthūloṣṭhamaṣṭadaṃṣṭrañca dvijihvaṃ śaṅkukarṇakam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	piṅgalodvṛttanayanaṃ jaṭilaṃ piṅgalaṃ tathā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	mahākarṇaṃ mahoraskaṃ kaṭihīnaṃ kṛśodaram
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	sadyaḥ prasūyamātrau tu vivṛddhau ca pramāṇataḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	upabhogasamarthābhyāṃ śarīrābhyāmupasthitau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sadyojātavivṛddhāṅgau mātaraṃ paryabhūṣyatām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	jyāyāṃstayostu yaḥ krūro mātaraṃ so'bhyakarṣata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	abravīnmātarāyāhi bhakṣārthe kṣudhayārdditaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	nyaṣedhayat punarhyenaṃ jyāyāṃsantu kaniṣṭhakaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	bāhubhyāṃ parigṛhyainaṃ mātaraṃ tāṃ vyamocayat
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tau dṛṣṭvā vikṛtākārau vasatāṃ hītyabhāṣata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tau tu taṃ pitaraṃ dṛṣṭvā balavantau tvarānvitau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	mātureva punasvāṅke pralapetāṃ svamāyayā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	atho'bravīdṛṣirbhāryāmāvābhyāmuktavatyasi
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	yathāśīlā bhavenmātā tathāśīlo bhavet sutaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	mātṝṇāṃ śīladoṣeṇa tathā śīlaguṇaiḥ punaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	vibhinnāstu prajāḥ sarvāstathā khyātivaśena ca
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	gītaśīlā tathā'riṣṭā māyāśīlā danuḥ smṛtā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	krodhaśīlā tathā kadrūḥ krodhenāsukhaśīlakā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	ityevamuktvā bhagavān khaśāmapratimāṃ tadā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	putrāvāhūya sāmnā vai cakre somamabhītayaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	tābhyāñca yat kṛtaṃ tasyāstadācaṣṭa tadā khaśā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	mātrā yathā samākhyātaṃ karma tābhyāṃ pṛthak pṛthak
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	rakṣa ityeṣa dhāturyaḥ pālane sa vibhāvyate
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	uktavāṃścaiva yasmāttu rakṣa me mātaraṃ khaśām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	nāmnā'yaṃ rākṣasastasmāt bhaviṣyati tavātmajaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	sa tadā tadvidhān dṛṣṭvā vismitaḥ parimṛgya ca
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tayoḥ prādiśadāhāraṃ prajāpatirasṛgvase
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	pitā tau kṣudhitau dṛṣṭvā varañcemaṃ tayordadau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	naktañcaiva balīyāṃsau divā suptāvubhau yuvām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	mātaraṃ rakṣatañcaiva dharmaścaivānuśiṣyatām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	māyāvinau ca dṛśyau tāvantarddhānagatāvubhau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tau kāmarūpiṇau ghorau vikṛtājñau svabhāvataḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	devā surānṛṣīṃścaiva gandharvān kinnarānapi
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	piśācāṃśca manuṣyāṃśca pannagān pakṣiṇaḥ paśūn
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	āhāraṃ sa parīpsan vai śabdenānucacāra ha
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	āsasāda piśācau dvau jantucaṇḍau ca tāvubhau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	piṅgākṣāvūrddhvaromāṇau vṛttākṣau tu sudārūṇau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	kanyābhyāṃ sahitau tau tu tābhyāṃ priyacikīrṣayā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	dve kanye kāmarūpiṇyau tadācāre ca te śubhe
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sahasā sannipāte tu dṛṣṭvā caiva parasparam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	rakṣamāṇau tato'nyonyaṃ parasparajighṛkṣavaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	gṛhītvā hastayostābhyāmānīte pitṛsaṃsadi
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	tābhyāṃ kare gṛhītaṃ taṃ piśācamatha rākṣasam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	pṛcchatāṃ ko'si kasya tvaṃ sa ca sarvamabhāṣata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	tasya karmābhivijñātaṃ jñātvā tau rākṣasarṣabhau
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ajañca śaṇḍaṃ tasyaite pratyapādayatāṃ sute
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	paiśāceva vivāhena sudatyā buddhavāhanaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ajaḥ khaṇḍaśca tābhyāṃ tau tadāśrāvayatāṃ dhanam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	brahmasattvadhanāhārā iti khaṇḍobhyabhāṣata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,skandapurana,vayu	iyaṃ jantudhanā nāma kanyā sarvāṅgasundarī
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sarvāṅgakeśī nāmnā ca kanyā jantudhanā tathā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	akarṇāntāpyaromā ca kanyā brahmadhanā tu yā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	brahmadhanaṃ prasūtā sā dhanānāccaiva kanyakā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sarpaśca rākṣasā hyete yātudhānātmajā daśa
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	mālyavāṃśca sumālī ca prahetitanayān śrṛṇu
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	prahetitanayaḥ śrīmān pulomā nāma viśrutaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	vyāghraputro nirānando jantūnāṃ vighnakārakaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	kīrtitā yātudhānāstu brahmadhānān nibodhata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	yajñaḥ pitā dhuniḥ kṣemo brahmā pāpo'tha yajñahā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	svākoṭakaḥ kaliḥ sarpo brahmadhānātmajā daśa
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	svasāro brahmarākṣasyasteṣāñcemāḥ sudāruṇāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	raktakarṇā mahājihvā'kṣayā caivopahāriṇī
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	etāsāmanvaye jātāḥ pṛthivyāṃ brahmarākṣasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ityete rākṣasāḥ krāntā yakṣasyāpi nibodhata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	cakame'psarasaṃ yakṣa pañcasthūlāṃ kratusthalīm
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	dṛṣṭavān nandane tasminnapsarobhiḥ sahāsatīm
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	dūṣitaḥ svena rūpeṇa karmmaṇā tena dūṣitaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tatkathaṃ nāma cārvaṅgīṃ prāpnuyāmahamaṅganām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	dṛṣṭvopāyaṃ tataḥ so'tha śīghrakārī vyavarttata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	tataḥ so'psarasāṃ madhye tāṃ jagrāha kratusthalīm
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	saṃvṛtaḥ sa tayā sārddhaṃ dṛśyamāno'psarogaṇaiḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	rājāhamiti nābhirhi pitaraṃ so'bhyabhāṣata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	tavātra jāte na bhītiḥ pitā taṃ pratyuvāca ha
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	mātrānurūpo rūpeṇa piturvīryeṇa jāyate
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	svabhāvaṃ pratipadyante bṛhanto yakṣarākṣasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ityuktvā sahasā tañca dṛṣṭvā svaṃ rūpamāsthitam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	bhavisyapurana,vayu	gandharvāpsarasāṃ madhyetāṃ nītvā sa nyavarttata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tāñca dṛṣṭvā samutpattiṃ yakṣasyāpsarasāṃ gaṇāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	yakṣāṇāṃ tvaṃ janitrīti procustāṃ vai kratusthalīm
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tasmānnivāso yakṣāṇāṃ nyagrodhaḥ sarvataḥ priyaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	yakṣo rajatanābhastu guhyakānāṃ pitāmahaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	upayeme sa bhadrāyāṃ yasyāṃ maṇivaro vaśī
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	jajñe sā maṇibhadrañca śakratulyaparākramam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	nāmnā puṇyajanī caiva tathā devajanī ca yā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	vijajñe maṇibhadrāttu putrān puṇyajanī śubhān
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	siddhārthaṃ sūryatejañca sumantaṃ nandanaṃ tathā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	kanyakaṃ yavikñcaiva maṇidattaṃ vasuṃ tathā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sarvānubhūtaṃ śaṅkhañca piṅgākṣaṃ bhīrumeva ca
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	catvāro viṃśatiścaiva putrāḥ puṇyajanāḥ śubhāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	jajñire maṇibhadrasya te sarve puṇyalakṣaṇāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	ppl	agnipurana,brahmandapurana,brahmapurana,harivamsa,kirfel,mahabharata,vayu	teṣāṃ putrāśca pautrāśca yakṣā puṇyajanāḥ śubhāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	vijajñe devajananī putrān maṇivarātmajāt
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	kustumburuṃ piśaṅgābhaṃ sthūlakarṇaṃ mahājayam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	padmavarṇaṃ sunetrañca yakṣaṃ bālaṃ bakaṃ tathā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	padmanābhaṃ varāṅgañca suvīraṃ vijayaṃ kṛtim
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	pūrṇamāsaṃ hiraṇyākṣaṃ surūpañcaivamādayaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	putrā maṇivarasyaite yakṣā vai guhyakāḥ smṛtāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,mahabharata,vayu	surūpāśca virūpāśca sragviṇaḥ priyadarśanāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	ppl	agnipurana,bhavisyapurana,brahmandapurana,brahmapurana,devipurana,garudapurana,harivamsa,kirfel,lingapurana,mahabharata,matsyapurana,nilamatapurana,nrsimhapurana,padmapurana,sivadharmottara,sivapurana,skandamahapurana,vayu,visnudharma,visnupurana	teṣāṃ putrāśca pautrāśca śataśo'tha sahasraśaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	khaśāyāstvapare putrā rākṣasāḥ kāmarūpiṇaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	teṣāṃ yathā pradhānān vai varṇyamānānnibodhata
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	lālāviḥ kuthano bhīmaḥ sumālī madhureva ca
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,ramayana,vayu	krīḍaḥ paraśunābhaśca cakrākṣaśca niśācaraḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	triśirāḥ śatadaṃṣṭraśca tuṇḍakeśaśca rākṣasaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	yakṣaścākampanaścaiva durmukhaśca śilīmukhaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ityete rākṣasavarā vikrāntā gaṇarūpiṇaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sarvalokacarāste tu tridaśānāṃ samakramāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sapta cānyā duhitarastāḥ śrṛṇudhvaṃ yathākramam
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tāsāñca yaḥ prajāsargo yena cotpāditā gaṇāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ālambā utkacā kṛṣṇā niṛto kapilā śivā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	keśinī ca mahābhāgā bhaginyaḥ sapta yāḥ smṛtāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	vayu	tābhyo lokāmiṣādaśca hantāro yuddhadurmadāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	udīrṇā rākṣasagaṇā ime utpāditāḥ śubhāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	ālambeyo gaṇaḥ krūra utkaceyo gaṇastathā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tathā kārṣṇeyaśaiveyā rākṣasā hyuttamā gaṇāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	utpāditaḥ prajāsargo gaṇeśvaracareṇa tu
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	utpāditā balavatā udīrṇā yakṣarākṣasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	vikrāntāḥ śauryasampannā naiṛtā devarākṣasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	yeṣāmadhipatiryukto nāmnā khyāto virūpakaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,mahabharata,sivapurana,skandapurana,vayu	teṣāṃ gaṇaśatānekā uddhṛtānāṃ mahātmanām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	prāyeṇānucarantyete śaṅkaraṃ jagataḥ prabhum
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	daityarājena kumbhena mahākāyā mahātmanā
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,garudapurana,lingapurana,markandeyapurana,nrsimhapurana,padmapurana,ramayana,sivadharmasastra,sivapurana,skandamahapurana,vayu,visnupurana	utpāditā mahāvīryā mahābalaparākramāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	kapileyā mahāvīryā udīrṇā daityarākṣasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	kampanena ca yakṣeṇa keśinyāste pare janāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	utpāditā mahāvātā udīrṇā yakṣarākṣasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	keśinīduhituścaiva nīlāyāḥ kṣudramānasāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	nailā iti samākhyātā durjayā ghoravikramāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	caranti pṛtivīṃ kṛtsnāṃ tatra te devalaukikāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	tasyāstvapi ca nīlāyā vikacā nāma rākṣasī
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	utpāditāḥ surā ghorāḥ śrṛṇu tāstvanupūrvaśaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,sivapurana,vayu	daṃṣṭrākarālavikṛtā mahākarṇā mahodarāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	hārakā bhīṣakāścaiva tathaiva krāmakāḥ pare
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	vainakāśca piśācāśca vāhakāḥ prāśakāḥ pare
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	bhūmirākṣasakā hyete mandāḥ puruṣavikramāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	carantyadṛṣṭapūrvāśca nānākārā hyanekaśaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	utkṛṣṭa balasattvā ye te ca vai khecarāḥ smṛtāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	lakṣamātreṇa cākāśaṃ svalpāḥ svalpaṃ caranti vai
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,mahabharata,matsyapurana,padmapurana,ramayana,vayu	etairvyāptamimaṃ lokaṃ śataśo'tha sahasraśaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	bhūmī rākṣasakaiḥ sarvairanekaiḥ kṣudrarākṣasaiḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	nānāprakārairākrāntā nānādeśāḥ samantataḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	samāsābhihatāśvaiva hyaṣṭau rākṣasamātaraḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	aṣṭau vibhāgā hyeṣāṃ hi vikhyātā anupūrvaśaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	bhadrakā nikarāḥ kecidyajñaniṣpattihetukāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sahasrasatasaṅkhyātā marttyalokavicāriṇaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	pūtanā mātṛsāmānyāstathā bhūtabhayaṅkarāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	bālānāṃ mānuṣe loke grahā vaimānahetukāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana	skandagrahādayaścaiva āpakāstrāsakādayaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	kaumārāste tu vijñeyā bālānāṃ grahavṛttayaḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	skandagrahaviśeṣāṇāṃ māyikānāṃ tathaiva ca
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	pūtanānāmabhūtānāṃ ye ca lokavināyakāḥ
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,vayu	sahasraśata saṅkhyānāṃ martyalokavicāriṇām
vayupurana_06_prthu-and-prajapati-lineages_iast	vayubd	brahmandapurana,mahabharata,vayu,visnudharma	evaṃ gaṇaśatānyeva caranti pṛthivīmimām
vayupurana_06_prthu-and-prajapati-lineages_iast	other	skandapurana	yakṣā devajanā ścaiva tathā puṇyajanāśca ye
