"","000_vivarana_unsandhied","001_LalitaBhasya_segmented_complete","002_Pseudosankara_Sanatsujatiya_segmented_complete","003_Pseudosankara_SvUBh_segmented_complete","004_Pseudosankara_Visnusahasranama_unsegmented_complete","005_Sankara_Adhyatmapatala_segmented_complete","006_Sankara_ AiUBh_segmented_complete","007_Sankara_BhGBh_segmented_complete","008_Sankara_IUBh_segmented_complete","009_Sankara_KeUBh_segmented_complete","010_Sankara_KeUBhVakya_segmented_complete","011_Sankara_ChUBh_segmented_complete","012_Sankara_KaUBh_segmented_complete","013_Sankara_ManUBh_segmented_complete","014_Sankara_MunUBh_segmented_complete","015_Sankara_NrsTBh_segmented_complete","016_Sankara_PrasUBh_segmented_complete","017_YSBhV_unsegmented_excerpt","018_HastaBh_HastaBh_segmented_complete","Abhinavagupta_IsvPrV_segmented_complete","Abhinavagupta_Paramarthasara_segmented_complete","Abhinavagupta_Tantraloka_segmented_complete","Annambhatta_Tarkasamgraha_segmented_complete","Asanga_Abhidharmasmuccaya_segmented_complete","Bhaskara_BhGBh_segmented","Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete","Candrakirti_Prasannapada_segmented_complete","Dharmakirti_Hetubindu_segmented","Dharmakirti_Nyayabindu_segmented","Dharmakirti_Pramanavartika_segmented_complete","Dharmakirti_Vadanyaya_segmented","Gangesa_Tattvacintamani_segmented","Jayarasi_Tattvopaplavasimha_segmented_complete","Kamalasila_Bhavanakrama_segmented_complete","Kamalasila_Madhyamakaloka_segmented_complete","Kavirajayati_Samkhyatattvapradipa_segmented_complete","Kumarila_MimSV5.4-9_segmented","Kumarila_Tantravartika2.2.1-4_segmented","Madhusudana_Advaitasiddhi_segmented_complete","Madhusudana_Siddhantabindu_segmented_complete","Madhva_Anuvyakhyana_segmented_complete","Mandana_Brahmasiddhi_prose","Mandana_Karikas_complete","Mandana_Vibhramaviveka_segmented_complete","Mathara_Matharavrtti_segmented_complete","Nagarjuna_MMK_segmented_complete","Nagarjuna_SuSapt_segmented_complete","Nagarjuna_VigV_segmented_complete","Nagarjuna_YuktSast_segmented_complete","Padmapada_Pancapadika_segmented_complete","Prasastapada_Padarth_segmented_complete","Ramanuja_BhGBh_segmented_complete","Ramanuja_Sribhasya_segmented_part","Ramanuja_Vedarth_segmented_complete","Sabara_MimSBh_segmented_1_7","Sadananda_Vedantasara_segmented_complete","Samkhyaparibhasa_segmented_complete","Sankara_BAUBh_segmented_complete","Sankara_bsbh_unsandhied","Sankara_IUBh_segmented_complete","Sankara_KaUBh_segmented_complete","Sankara_KeUBh_segmented_complete","Sankara_KeUBhVakya_segmented_complete","Sankara_ManUBh_segmented_complete","Sankara_MunUBh_segmented_complete","Sankara_PrasUBh_segmented_complete","Sankara_TaittUBh_segmented_complete","Sankara_Upad_Gadya_segmented_complete","Sarvamatasamgraha_segmented_complete","Sthiramati_Tvbh_segmented_complete","Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi","Suresvara_Naiskarmyasiddhi_segmented_complete","Suresvara_TaittUBhV_segmented_complete","Totaka_Sruti_segmented_complete","Udayana_Nyayakusumanjali_segmented_complete","Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2","Vacaspati_Bhamati_segmented_complete","Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete","Vasubandhu_AbhidhKBh_segmented_complete","Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete","Vasubandhu_MahaySABh_segmented_complete","Vasubandhu_VimsatikaKVr_segmented_complete copy","Vatsyayana_Nyayasutrabhasya_segmented_complete","Vedantaparibhasa_segmented_complete","Venkathanatha_Nyayaparisuddhi_segmented","Vijnanabhiksu_Samkhyasara_segmented_complete","Vimuktatman_Istasiddhi_segmented","Yamuna_ Isvarasiddhi_segmented","Yamuna_Atmasiddhi_segmented_complete","Yamuna_Samvitsiddhi_segmented_complete","Yuktidipika_segmented_complete"
"Mandana_Karikas_complete",0.806559403540066,0.561245036866475,0.561405051097252,0.626535616766339,0.431203388309364,0.581817533097163,0.676763921730883,0.67412516149486,0.69420525404573,0.728823408152637,0.764332624922989,0.653524283185532,0.64054187908509,0.830932587120686,0.664702346090664,0.482299514134741,0.81886787752757,0.813430411789468,0.853235403646353,0.722756009792614,0.346915118984303,0.381453573402448,0.5205462370152,0.546107360199515,0.616115190908872,0.808425296585043,0.979789640023951,0.994837931181552,0.855611792163404,0.474230415692747,0.763970291607106,0.864683550797128,0.724617261038516,0.451732978529443,0.77255999809921,0.489752292725435,0.520001935849254,0.77522323793955,0.98097489736108,0.704373676514875,0.527132093970152,0.565859120104146,0,0.408991239452099,0.729272799724624,0.454400357735924,0.387032936081673,0.806334567008747,0.350809682244711,0.643066647865198,0.687546894294626,0.558056693397986,0.564041202884008,0.753432748457219,1.16874272856174,0.730446985446843,0.531186934136389,0.690728841132699,0.870033236733883,0.69420525404573,0.64054187908509,0.728823408152637,0.764332624922989,0.830932587120686,0.664702346090664,0.81886787752757,0.689888476686843,0.780122064602559,0.772593846480104,0.628826090973334,0.527480841604007,0.616902483411202,0.522332809372582,0.580170632246993,0.9576454605456,1.43127583269893,0.948562951275508,1.18242981119914,0.649904429376805,0.656450005682851,0.601239326735831,0.535503108198632,0.744169764716816,0.957891492410187,0.649307658036624,0.591961138537649,0.830588603175,0.752248244206259,0.835780368523401,0.500632934175817,0.839939968492157
"Mandana_Vibhramaviveka_segmented_complete",0.773903579939302,0.478433329665126,0.517708504571649,0.548587751853477,0.372534440668639,0.618448247441364,0.630267197824164,0.598225424447897,0.629928204733724,0.66083799288066,0.684364578738657,0.608319665434691,0.48031225164122,0.806137903204261,0.629221639626578,0.356178589641293,0.722647910892596,0.810808381607436,0.790113078647198,0.601153517286536,0.196930539085393,0.244371833780496,0.390314790756611,0.399062608969351,0.522141092146739,0.682338897102164,0.83656338579413,0.93684356156176,0.764027208893892,0.418306352681547,0.614580526803551,0.734745076470737,0.69590599389974,0.306628039499592,0.709758793989513,0.536059237016212,0.547289584152192,0.683970890811664,0.928087271813693,0.584013813339348,0.436109541135972,0.715496475687685,0.408991239452099,0,0.564074928976308,0.284850582308596,0.242788908495671,0.712170361021192,0.200825102345801,0.699066097072727,0.543705354660282,0.474365620503633,0.479730381943323,0.706146856991898,1.00012442940838,0.575908626262799,0.353464236738484,0.649961719846173,0.857864305792465,0.629928204733724,0.48031225164122,0.66083799288066,0.684364578738657,0.806137903204261,0.629221639626578,0.722647910892596,0.591012809889844,0.697240119900708,0.715280427261453,0.476626651510213,0.468349913416276,0.538616679722641,0.444965203702817,0.528944045576143,0.917230043227892,1.41298493668766,0.783325337959844,1.09713345786044,0.52360392172202,0.506469601443782,0.442589277143466,0.456150265448608,0.596604741325751,0.867473537814337,0.612384503825016,0.481939111495139,0.782424921951686,0.652477819351783,0.724584770836866,0.401084249485914,0.708467071678705
"Mathara_Matharavrtti_segmented_complete",0.780254543771918,0.616915960486581,0.705899490783582,0.69749492010857,0.577671116878963,0.803969663000647,0.848734808509286,0.679199282696854,0.898022051601076,0.917624446383138,0.885606133277152,0.722168393897394,0.741535893574545,0.917987480822391,0.792626754143686,0.615648588712831,0.84099489341194,1.02220662332902,0.962801082806082,0.701216283661042,0.548459555892661,0.542767307254025,0.715610880653906,0.591715301397841,0.620220764597523,0.744122553050272,0.893976491093293,1.14252353917584,1.02554052210867,0.641424155547893,0.725819648094273,0.909500018226291,0.870290706980854,0.539499536513637,0.826548272572002,0.706293462481636,0.82418156391103,0.796866895270564,1.0366081176473,0.774535279763187,0.656156201213662,0.856521807357483,0.729272799724624,0.564074928976308,0,0.563698906084082,0.580974053407765,0.921046352828478,0.568177571374653,0.764498423705173,0.822472281864499,0.632953091299042,0.638679717142694,0.884048115787591,1.10843273245924,0.863997410393139,0.674086091135528,0.784045278008547,0.879559824749756,0.898022051601076,0.741535893574545,0.917624446383138,0.885606133277152,0.917987480822391,0.792626754143686,0.84099489341194,0.695384933910497,0.920495725209602,0.887348629259078,0.744248686525919,0.661755896332841,0.684625503667179,0.598267035645897,0.803171644488424,1.00023018523218,1.38290699457432,0.876950622634744,1.08446567000348,0.698283025832146,0.722376060048512,0.641170775070631,0.772152648349296,0.657959841594644,1.0723890453152,0.737411600128446,0.728257747767151,0.933597665022922,0.914993512862189,0.874118558859122,0.724264089390433,0.772693830917341
"Nagarjuna_MMK_segmented_complete",0.702596157112163,0.466111480733724,0.494866738280259,0.494017165089958,0.303615939337529,0.569772119310147,0.613077959917154,0.525599969326657,0.595700822598715,0.705888871093685,0.643992911894933,0.544476637925793,0.492462197609722,0.723833927464948,0.616285307808436,0.355190202377749,0.68504965336842,0.825525979449669,0.80687080973662,0.534673449948572,0.236536509170687,0.250828333700909,0.366847498899677,0.350822126480893,0.43536320052092,0.578440281878073,0.600266638967119,0.779829150628053,0.719269306352105,0.369813437157415,0.502900597944576,0.739806954135833,0.624755580947687,0.274516881446323,0.577619698793876,0.536354050186485,0.515018801137258,0.605273003147005,0.877883902486757,0.640500182616696,0.446076854036525,0.668723384008623,0.454400357735924,0.284850582308596,0.563698906084082,0,0.245870573237279,0.677578682202914,0.228318273773896,0.65315597523134,0.540801377497717,0.465634704958416,0.471494185286521,0.718309790545636,1.01433488987807,0.644790025204658,0.39968333732149,0.612971887249775,0.806875215724418,0.595700822598715,0.492462197609722,0.705888871093685,0.643992911894933,0.723833927464948,0.616285307808436,0.68504965336842,0.547644076826417,0.649403493279633,0.628937334880106,0.442272013916044,0.414649812867531,0.523053377284394,0.382993295166016,0.525339455879738,0.845591957326283,1.29090175055901,0.82580791317733,1.03230077716767,0.468365897293019,0.414981434311348,0.421709498955214,0.422619911060076,0.562873010212279,0.853168931375021,0.623721790338303,0.469016378799905,0.672840557366933,0.643568314729935,0.806692809798713,0.384587618121915,0.615956285831405
"Nagarjuna_SuSapt_segmented_complete",0.758342994389103,0.425014037223624,0.459241560421954,0.489405135154732,0.286294685241464,0.5202341000017,0.558063473351091,0.545740476876979,0.533174062490087,0.656441162223076,0.603891858374914,0.550158105089542,0.490269461964299,0.732790744327473,0.57496601688248,0.313284337417849,0.651703212554232,0.811353727330562,0.720606316114886,0.589107071130484,0.127423776553081,0.19836221468646,0.349991330206311,0.229280486609426,0.493691784982762,0.641705750182458,0.781654478991272,0.885096929571801,0.667273066650255,0.379839947422039,0.62149043269519,0.75675840960367,0.661158724491424,0.266576145211183,0.640902654131141,0.446548984231918,0.535219770003651,0.621780888168472,0.940811301475311,0.587381786894117,0.385169168330915,0.707385315425385,0.387032936081673,0.242788908495671,0.580974053407765,0.245870573237279,0,0.680281606667112,0.0419638061498697,0.656378381776937,0.530245075853595,0.417903693118826,0.423134943136346,0.65390431274235,1.07980546639247,0.58388543147652,0.338495156157898,0.617784686300976,0.810149057238667,0.533174062490087,0.490269461964299,0.656441162223076,0.603891858374914,0.732790744327473,0.57496601688248,0.651703212554232,0.563442810849771,0.68212244750975,0.668011947837124,0.422707878555363,0.412145195777405,0.510155321199882,0.367725842131844,0.459437283043831,0.89737694234747,1.39427412067248,0.86175514673031,1.13984670757181,0.453720859368398,0.427910213209547,0.418180059857532,0.406239762845789,0.616373833333765,0.859860196873802,0.628753651205582,0.377896939898398,0.749109493210444,0.662399551662902,0.774258309863853,0.421292858119143,0.705619228373015
"Nagarjuna_VigV_segmented_complete",0.986672691702463,0.887283095706982,0.891227923394968,0.898211227589176,0.790733735165092,0.923205648621258,0.838893200809089,0.882228953479581,0.899212037088802,1.02950332013766,1.01091304261016,0.838863642842459,0.898667447583559,0.928684785421723,0.97013108018829,0.747204972250135,1.02407520723387,1.05170320865613,0.950356217355354,0.891066512922821,0.634423237256834,0.673381829337375,0.752557902608287,0.785300251984002,0.805004357956852,0.823971242705775,0.915854259539777,1.23656340614173,1.11336860972657,0.784172914992201,0.927495887825181,1.06001188407614,0.985581236453954,0.671391849525601,0.965028205406036,0.899179446598478,0.89953312292391,0.858283235764036,1.14897927331378,1.02556899831691,0.78350795604121,0.934232360836162,0.806334567008747,0.712170361021192,0.921046352828478,0.677578682202914,0.680281606667112,0,0.638317800517242,0.90444080374869,0.910496735400623,0.849526214598498,0.848534815400982,1.01929447948514,1.13591957492456,1.05147772772778,0.847727468959902,0.910782228929827,0.959334870257004,0.899212037088802,0.898667447583559,1.02950332013766,1.01091304261016,0.928684785421723,0.97013108018829,1.02407520723387,0.860212191077599,1.01216577673267,1.01553969373611,0.868133401605967,0.751975867114928,0.826605411780238,0.795069808776962,0.896914018621048,1.05101572413449,1.51449100031764,1.10156501344522,1.32103153422628,0.882226392318251,0.905676517392799,0.816748220156219,0.8098164294357,0.924341987750246,1.22379976173193,0.97691771465138,0.841550825821568,0.98921846096263,0.961824184797189,1.02037819514683,0.774141882395587,1.04741049486679
"Nagarjuna_YuktSast_segmented_complete",0.729920889015255,0.384871592177873,0.429621419448628,0.460700816449681,0.264121443582363,0.510951971410331,0.535620806742557,0.519145577489074,0.526079124674834,0.630460360636894,0.577850190621846,0.516690100349518,0.465629059671304,0.70791095217366,0.567871079067227,0.2756658856401,0.64460827473898,0.776486817318579,0.678642509965016,0.564521197031926,0.0854599704032118,0.163409674882623,0.308027524056442,0.222185548794174,0.46319195890165,0.60898747730313,0.762508985751736,0.878001991756548,0.660178128835002,0.362376422234341,0.60651486864345,0.715946462657242,0.628847587108833,0.23144747471296,0.615756421349364,0.412417820665453,0.520076577119004,0.614498483319162,0.903191038424986,0.547693718295569,0.348563597013681,0.673330336339338,0.350809682244711,0.200825102345801,0.568177571374653,0.228318273773896,0.0419638061498697,0.638317800517242,0,0.628761266415615,0.491641780568749,0.382665270305906,0.387827687296117,0.612970976343583,1.04371737595439,0.546911148475085,0.331400218342645,0.584693864653487,0.775682400598387,0.526079124674834,0.465629059671304,0.630460360636894,0.577850190621846,0.70791095217366,0.567871079067227,0.64460827473898,0.544106377165991,0.658057477769159,0.645513680858859,0.387426469479289,0.391091692707991,0.475427922821379,0.348660202560742,0.417473476893961,0.858814058909992,1.37807596132589,0.828042224655628,1.1224717468586,0.439078671998871,0.420815275394295,0.406285036125292,0.381484487371731,0.586083138033667,0.836600643879609,0.599692878584156,0.355115455113579,0.710021007639095,0.628651754336419,0.737731830256489,0.379329051969274,0.691122497144193
"Padmapada_Pancapadika_segmented_complete",0.505100061554118,0.566841254943093,0.695123728200591,0.628778569239299,0.562692569286752,0.69321751378979,0.651159421966778,0.531744003563959,0.784655972727696,0.70210727508616,0.815633458114118,0.555733520263176,0.658638278818886,0.72876884659771,0.70027116890345,0.601790620449139,0.799741944638781,0.768204848470869,1.04725556231212,0.597580030222879,0.621718349927481,0.531998933766686,0.803051030106117,0.589228074044024,0.500734049192035,0.75718825510173,0.846028157897959,0.944975583224384,0.999557924931883,0.487345768605091,0.698165584164409,0.748819793293257,0.667715180424964,0.554357970501323,0.771670876848826,0.680194794752357,0.650054840262481,0.732796779411894,0.763808501021231,0.745274776371704,0.586231547231109,0.53054476806797,0.643066647865198,0.699066097072727,0.764498423705173,0.65315597523134,0.656378381776937,0.90444080374869,0.628761266415615,0,0.739018750815482,0.591656259361919,0.588674841866955,0.814431274692181,1.10099037231764,0.870483220406055,0.72695966681958,0.47859293636743,0.675171673994412,0.784655972727696,0.658638278818886,0.70210727508616,0.815633458114118,0.72876884659771,0.70027116890345,0.799741944638781,0.594923114474083,0.748280599281868,0.77554965218074,0.685330978040468,0.548727764113932,0.611414785934834,0.602806313815835,0.808025805617961,0.788778398092738,1.05492928757133,0.659499726898399,0.851500405690607,0.543800392324496,0.795899285497044,0.66523898304044,0.69153862707061,0.679747750657547,0.852607739920094,0.458547452464355,0.711286236327855,0.783243700129118,0.953216912167645,0.802090047726054,0.8150961010325,0.695398085703605
"Prasastapada_Padarth_segmented_complete",0.804697237280018,0.572265226476109,0.659520845623757,0.612386200280059,0.510723661230832,0.715285041411884,0.817359116250745,0.689266041517284,0.826451665729963,0.805604108170766,0.774481367925546,0.694215674937598,0.603811644504547,0.826744959164478,0.856332176230168,0.590398252376391,0.776621507141243,0.903589100651613,0.989669956837886,0.720469594990688,0.491119426869074,0.512290373298951,0.631166325919726,0.549136953053709,0.578509037516824,0.732684860590979,0.90894530589733,0.930341586628308,0.911516742768201,0.539701601274767,0.713407134789035,0.848205152575315,0.834619979169535,0.49007600942026,0.746368718444968,0.668204538437375,0.727185848049749,0.812435151501442,0.993990691281737,0.75121251697362,0.614197632828467,0.749455561470287,0.687546894294626,0.543705354660282,0.822472281864499,0.540801377497717,0.530245075853595,0.910496735400623,0.491641780568749,0.739018750815482,0,0.599736780360964,0.602134786716278,0.756259477767816,1.25883288312704,0.756939513239384,0.585671054451032,0.697827100597979,0.856120044333118,0.826451665729963,0.603811644504547,0.805604108170766,0.774481367925546,0.826744959164478,0.856332176230168,0.776621507141243,0.652448083176042,0.855433439519776,0.818787960543642,0.647338529745803,0.624515534151587,0.723073308058336,0.549748769583598,0.796620109004166,0.867280302611952,1.34042394922329,0.882829515254724,1.03380862037255,0.643096731759736,0.679753723018227,0.575847123614647,0.712959719862764,0.683816631442478,0.82088885561154,0.655576399633243,0.594946581769845,0.864121978511058,0.770164298249442,0.780998361395877,0.66370324763317,0.648207520703301
"Ramanuja_BhGBh_segmented_complete",0.672117472691478,0.42157465616399,0.482227751740964,0.419478884321241,0.41223829565877,0.626809050920769,0.636795365109074,0.465623457193117,0.699212778641173,0.747873829713257,0.732534723383171,0.451563862730986,0.519217246368055,0.688034540487263,0.683154647104383,0.441942783656234,0.741116252573309,0.848465251650409,0.908475192648547,0.5368229229744,0.363847477532366,0.32713830259403,0.545316865740939,0.486877391793186,0.450546871872937,0.675681317019675,0.823030364000182,1.004571595809,0.867924216389039,0.444807829385364,0.651420601582772,0.777462531873589,0.778269582151918,0.350213558262154,0.727560123069691,0.561252968372925,0.662935875616349,0.781167948837048,0.868292373747114,0.669451055162919,0.461413016788791,0.678875665863105,0.558056693397986,0.474365620503633,0.632953091299042,0.465634704958416,0.417903693118826,0.849526214598498,0.382665270305906,0.591656259361919,0.599736780360964,0,0.0107994330550942,0.471421328402404,1.11823916326688,0.671256278294981,0.54761519877015,0.542299692705427,0.704542124901742,0.699212778641173,0.519217246368055,0.747873829713257,0.732534723383171,0.688034540487263,0.683154647104383,0.741116252573309,0.54857489551324,0.778862533977538,0.675311470569095,0.580126441723182,0.47858242056891,0.556419561693973,0.461136824815279,0.605479973889353,0.868459993594048,1.23711680661793,0.669039274756657,0.96616313861551,0.586510153296571,0.603452894180945,0.524481055900823,0.606734346537355,0.613856931283106,0.881273527975003,0.588196970676491,0.535016786690816,0.792322269157586,0.777256344822373,0.75445012516489,0.600982035790701,0.659240290267875
"Ramanuja_Sribhasya_segmented_part",0.671551155958817,0.423971909367064,0.488601758464174,0.425915725823092,0.415645621826532,0.629594310866533,0.643631578400818,0.472255636722422,0.705364278621129,0.751294697417689,0.739147832502818,0.458038677881886,0.52202128150329,0.684792575109163,0.68889536002238,0.447721409556516,0.739735261128287,0.844175272457717,0.913354154164964,0.533196490965031,0.368229489597787,0.329373370076778,0.551052651120104,0.489360363443739,0.456738299736875,0.678363879812108,0.819511764600753,1.00811806403361,0.8727609415456,0.447157756161606,0.657576067581408,0.77629834937048,0.783583703615774,0.346027576946046,0.724831283174075,0.564440628608508,0.661570168235262,0.787626515301124,0.86760934204331,0.675080568335197,0.457182446263463,0.678352107983907,0.564041202884008,0.479730381943323,0.638679717142694,0.471494185286521,0.423134943136346,0.848534815400982,0.387827687296117,0.588674841866955,0.602134786716278,0.0107994330550942,0,0.470190235806606,1.12260590517427,0.677132697902172,0.553566676253579,0.544653275112225,0.700310249066274,0.705364278621129,0.52202128150329,0.751294697417689,0.739147832502818,0.684792575109163,0.68889536002238,0.739735261128287,0.547926825292978,0.7857905140022,0.667243028602467,0.583046205011005,0.477153750424085,0.552378111254356,0.463448952184548,0.610314940688067,0.864795925763081,1.2345943633607,0.665468250655199,0.963638925928257,0.589809494199051,0.609249080110487,0.520195313067015,0.612593353744554,0.613690029489237,0.884329556530221,0.58814867860851,0.537881068059454,0.787676512519129,0.782661337821698,0.749010189235338,0.605944714978952,0.661920360758635
"Ramanuja_Vedarth_segmented_complete",0.876081798399749,0.646275662431832,0.731084300889606,0.646235879759391,0.586976577854548,0.832543064391102,0.786411783674609,0.663019845652634,0.889313604192508,0.875937825723295,0.897433489782369,0.688015020418181,0.734973716800657,0.855246185423316,0.830749229583549,0.625479377855194,0.857887464390475,1.08679289994494,1.02695016074895,0.716022481571146,0.593421779684668,0.56380840124628,0.745012499372764,0.728428992029232,0.710512595667573,0.8794153277964,1.06298602205232,1.14530637656167,0.970410915505577,0.672966327432615,0.882601789596868,0.89508232676497,0.999902771077161,0.612369831411084,0.912576771146232,0.693516910360321,0.795405340760904,0.971844803430025,1.01649851817086,0.869204207156765,0.607715009540992,0.866531251050971,0.753432748457219,0.706146856991898,0.884048115787591,0.718309790545636,0.65390431274235,1.01929447948514,0.612970976343583,0.814431274692181,0.756259477767816,0.471421328402404,0.470190235806606,0,1.27790387024169,0.868613878761462,0.733505524291474,0.754648289512988,0.838252817770623,0.889313604192508,0.734973716800657,0.875937825723295,0.897433489782369,0.855246185423316,0.830749229583549,0.857887464390475,0.722499771247989,0.8917338414817,0.915126326901578,0.800565837254895,0.639383134229792,0.736666620831082,0.604853113555518,0.779244061694887,0.938767535457471,1.34506668139993,0.876587464893533,1.06255322471352,0.794919385013365,0.823332319576429,0.752744436607774,0.849133397019559,0.769773843920121,1.01415780121229,0.759565123649648,0.718976630855538,0.955709526946654,0.9333827356143,0.836293948870977,0.784698288035989,0.864699952620333
"Sabara_MimSBh_segmented_1_7",1.15164678002127,1.16762788869672,1.18814567479709,1.17023868741437,1.05989291843651,1.22229514699741,1.15574338492289,1.07222022106638,1.2465785429702,1.22280740625198,1.35200055966692,1.00534227653999,1.08749095163236,1.17731863684506,1.14640368462934,0.99092274807305,1.30328471406399,1.35048999020077,1.35981757052734,1.11180714476094,1.03982281269398,0.967155125950832,1.20148540716478,1.08333049089948,1.02934510936933,1.10950427931496,1.17027513655205,1.5124686868812,1.50440230858659,1.06663060295119,1.16559698543368,1.28220635555484,1.32860098048836,0.991223123203854,1.29857296389611,1.27710779556087,1.26128312741591,1.04961499931362,1.39891472583346,1.30310715024779,1.05373055020396,1.14768394204467,1.16874272856174,1.00012442940838,1.10843273245924,1.01433488987807,1.07980546639247,1.13591957492456,1.04371737595439,1.10099037231764,1.25883288312704,1.11823916326688,1.12260590517427,1.27790387024169,0,1.39055720474282,1.16125266027007,1.01929391230582,0.900761818358927,1.2465785429702,1.08749095163236,1.22280740625198,1.35200055966692,1.17731863684506,1.14640368462934,1.30328471406399,1.13130672908939,1.30797862096582,1.3838988788984,1.15078960818688,0.958033489218544,1.07121529393105,1.04208746105035,1.22291657422006,1.3661279542819,1.72870613511537,1.15214435743015,1.42726460782939,1.16296631254426,1.20239087367447,1.11445407985175,1.19269679688693,1.09238231975704,1.53389600662622,1.13086446730347,1.16814871850533,1.37093529737065,1.36086493074844,1.28549964305813,1.19673078182937,1.19270104276451
"Sadananda_Vedantasara_segmented_complete",1.01309569592916,0.601507435355212,0.767171987660672,0.752402562082633,0.636880081461214,0.788083754257258,0.891569615973745,0.847802064444443,0.825898895294018,0.928801509520542,0.862321183323087,0.821908806329881,0.741495445737055,1.04619815557026,0.905979676071461,0.655791405487233,0.88562231906478,1.07995059827202,1.09639175718456,0.874566110148682,0.529815135474821,0.561131450486989,0.59620924206839,0.678091396142073,0.796119073951143,0.996643005372529,1.12651571680698,1.15733479560852,0.980546610543727,0.689495590435263,0.890720016938729,0.932760869715395,0.904053713144393,0.566806364513631,0.957024143834956,0.802795206759666,0.814473869043784,0.963947903445921,1.06971457143988,0.723963668962772,0.705376467281527,0.913345364562005,0.730446985446843,0.575908626262799,0.863997410393139,0.644790025204658,0.58388543147652,1.05147772772778,0.546911148475085,0.870483220406055,0.756939513239384,0.671256278294981,0.677132697902172,0.868613878761462,1.39055720474282,0,0.682000153428399,0.903770218824374,1.0992413835127,0.825898895294018,0.741495445737055,0.928801509520542,0.862321183323087,1.04619815557026,0.905979676071461,0.88562231906478,0.792395176161582,0.929582431551402,0.92319246418086,0.812675560287434,0.735091637909314,0.831260387607251,0.629928195701615,0.775359307225014,1.09808363574634,1.53910845208533,1.0681077045988,1.30046692536544,0.765397470063201,0.747741137053493,0.702172833702285,0.800282918793719,0.863742775560013,0.809735538661472,0.7806967344439,0.775809776851152,1.08003989226319,0.856018118423779,0.976100920012939,0.766858503868251,0.932848660847054
"Samkhyaparibhasa_segmented_complete",0.864616954146449,0.54693141303449,0.560282556250256,0.536214345547452,0.364606692190502,0.63071485181693,0.693873337974446,0.658181741488733,0.711081670855162,0.742974340407244,0.705387637566616,0.669426969507353,0.516989404969532,0.840695010141278,0.703613983276373,0.41794539994613,0.754348673469832,0.962624958130736,0.920688194644042,0.659565653157187,0.327505655082237,0.372981413564322,0.515766498722743,0.394643110475605,0.589418008051784,0.79414618341855,0.903113618925996,0.9288949907583,0.696659626207279,0.489808037515142,0.716362820679912,0.883633070254419,0.80899878422402,0.426386808228102,0.702000979998478,0.603614704005285,0.646616198584672,0.709289561476793,1.01307882380311,0.676536100690197,0.565432178980478,0.800716874366136,0.531186934136389,0.353464236738484,0.674086091135528,0.39968333732149,0.338495156157898,0.847727468959902,0.331400218342645,0.72695966681958,0.585671054451032,0.54761519877015,0.553566676253579,0.733505524291474,1.16125266027007,0.682000153428399,0,0.708578753645456,0.906630487035503,0.711081670855162,0.516989404969532,0.742974340407244,0.705387637566616,0.840695010141278,0.703613983276373,0.754348673469832,0.647560651218134,0.68167605542754,0.828577041023497,0.587686707047793,0.500614616709406,0.704825455145161,0.488193935331623,0.555612182605484,1.019704804004,1.41812252945707,0.935166248673733,1.12290578417104,0.548285029145844,0.504683903369572,0.524937197515087,0.593018774153934,0.668144063815075,0.952902793155759,0.685347745173108,0.529930693022006,0.887343576985921,0.782408121402072,0.882541056117855,0.577287750883468,0.716589727812903
"Sankara_BAUBh_segmented_complete",0.549564882821321,0.611522581521562,0.639092674308049,0.567020804228219,0.513410438907155,0.67729222491708,0.492993379587228,0.417474682218217,0.685654129066451,0.623453390454593,0.80445650978012,0.389807762795309,0.523685301603645,0.61629298094448,0.586292559781943,0.511049870505878,0.626985230517981,0.780148457514436,0.829683273687825,0.653918175614317,0.57082100945293,0.495300552112486,0.732100128807812,0.620536674268737,0.473214552396999,0.723896733952904,0.899841604971959,0.990711023873515,1.03632171419727,0.524297168924778,0.769477857088408,0.772180962668482,0.766449111404281,0.545528040788988,0.795138392021096,0.720029985645391,0.715309902042151,0.743331201347498,0.841507588602329,0.745351757291049,0.595643092887004,0.642578945038017,0.690728841132699,0.649961719846173,0.784045278008547,0.612971887249775,0.617784686300976,0.910782228929827,0.584693864653487,0.47859293636743,0.697827100597979,0.542299692705427,0.544653275112225,0.754648289512988,1.01929391230582,0.903770218824374,0.708578753645456,0,0.583713634490602,0.685654129066451,0.523685301603645,0.623453390454593,0.80445650978012,0.61629298094448,0.586292559781943,0.626985230517981,0.474309131203895,0.6980707680061,0.821208934173568,0.655960899479447,0.442273197122871,0.627249142054581,0.549441289820535,0.804197114758809,0.845401588944744,1.23921039646002,0.74426747617564,0.965820686597616,0.635012983912792,0.764872202940034,0.65154033057502,0.701009304887188,0.638551366635794,0.870264833652073,0.566367445964309,0.630415081542225,0.863180351078085,0.948891042112267,0.794876148521323,0.765243485710725,0.690816729772696
